romanization_key	word_id	confidence
zaedu	265	0.333
zedoo	265	0.25
zeedu	265	0.2
babocetofemu	266	1.0
babocedofemu	266	0.5
babocetofehmu	266	0.333
bahbocetofemu	266	0.25
vifayo	267	1.0
vifahyo	267	0.5
veefayo	267	0.333
vehe	268	1.0
vaehe	268	0.5
vehae	268	0.333
vehee	268	0.25
veehe	268	0.2
fon	269	1.0
fohn	269	0.5
forn	269	0.333
foon	269	0.25
dewaqunukaqu	270	1.0
dewahqunuukaqu	270	0.5
dewaqunuukaqu	270	0.333
zucomo	271	1.0
zoocohmo	271	0.5
zuucohmo	271	0.333
zucoomo	271	0.25
fiwevem	272	1.0
fywevem	272	0.5
fiiwevehm	272	0.333
fiiweevem	272	0.25
fiwevehm	272	0.2
tayowogad	273	1.0
tayoworgad	273	0.5
taayowogad	273	0.333
tayowohgad	273	0.25
tayowogahd	273	0.2
hovaqes	274	1.0
hovahqes	274	0.5
hovaqaes	274	0.333
hovaaqes	274	0.25
hoovaqes	274	0.2
begiyusisol	275	1.0
begiyuusisol	275	0.5
begiyushisol	275	0.333
begiyoosisol	275	0.25
zanufo	276	1.0
zanufoo	276	0.5
zanuufo	276	0.333
tahi	277	1.0
taahi	277	0.5
tahhi	277	0.333
hehazuma	278	1.0
hehaazuma	278	0.5
hehazuuma	278	0.333
hehazumah	278	0.25
hehazumaa	278	0.2
vac	279	1.0
vahc	279	0.5
vaac	279	0.333
vate	280	1.0
vahte	280	0.5
vathe	280	0.333
waweguhaw	281	1.0
waaweguhaw	281	0.5
wahweguhaw	281	0.333
hen	282	1.0
heen	282	0.5
haen	282	0.333
hehn	282	0.25
lobepavejenep	283	1.0
lobepavejaenep	283	0.5
lobaepavejenep	283	0.333
yakuhokoqenoq	284	1.0
yakuhokohqenoq	284	0.5
yahkuhokoqenoq	284	0.333
yakuhokoqenorq	284	0.25
yaakuhokoqenoq	284	0.2
sekofomacige	285	1.0
saekofomacige	285	0.5
sekofomacigeh	285	0.333
yevawoku	286	1.0
yevaworku	286	0.5
yevahwoku	286	0.333
yaevawoku	286	0.25
yeevawoku	286	0.2
pagehecasujol	287	1.0
pagehecasoojol	287	0.5
pahgehecasujol	287	0.333
pagehecasuujol	287	0.25
cah	288	1.0
caah	288	0.5
chah	288	0.333
jah	288	0.25
lufemiwuxutexa	289	1.0
luufemiwuxutexa	289	0.5
lufemiwuxutexaa	289	0.333
riputukojirisu	290	1.0
riputukojirishu	290	0.5
riiputukojirisu	290	0.333
noyiloju	291	1.0
noyyloju	291	0.5
noyilohjoo	291	0.333
nuyugav	292	1.0
nuyugaav	292	0.5
nuuyugav	292	0.333
nuyoogav	292	0.25
nuyuugav	292	0.2
qozonacizak	293	1.0
qorzonacizak	293	0.5
qoozonacizak	293	0.333
wisupolesikezig	294	1.0
wiisupolesikezig	294	0.5
wysupolesikezig	294	0.333
wisupolehsikezig	294	0.25
jipinarij	295	1.0
jibinareej	295	0.5
jibinarij	295	0.333
jiipinarij	295	0.25
jipinaryj	295	0.2
dukupixax	296	1.0
dukhupixax	296	0.5
dookupixax	296	0.333
dukubixax	296	0.25
dukupeexax	296	0.2
devisagix	297	1.0
devisahgix	297	0.5
devisahgyx	297	0.333
devisagyx	297	0.25
vivadifocopasu	298	1.0
vivadifohcopasu	298	0.5
vivadifocopahsu	298	0.333
vivaadifocopasu	298	0.25
poxi	299	1.0
phoxi	299	0.5
pohxii	299	0.333
porxi	299	0.25
cinegesu	300	1.0
cinegesoo	300	0.5
cineegesu	300	0.333
wusutim	301	1.0
woosutim	301	0.5
wusuutim	301	0.333
wusootim	301	0.25
yacikoxas	302	1.0
yaceekoxas	302	0.5
yacigoxas	302	0.333
yaciikoxas	302	0.25
yahceekoxas	302	0.2
yihizih	303	1.0
yihiziih	303	0.5
yiihizih	303	0.333
yyhizih	303	0.25
zodo	304	1.0
zodoh	304	0.5
zordo	304	0.333
zodor	304	0.25
yixidiqukuver	305	1.0
yixidiquguver	305	0.5
yixidiqukuuver	305	0.333
yixidiqukhuver	305	0.25
yixidiqukuveer	305	0.2
jixogana	306	1.0
jixorgana	306	0.5
jeexogana	306	0.333
memijadap	307	1.0
memijahdap	307	0.5
memiijadab	307	0.333
memijadahp	307	0.25
memijadaap	307	0.2
daqoze	308	1.0
dahqoze	308	0.5
daqozeh	308	0.333
daqooze	308	0.25
soboj	309	1.0
sooboj	309	0.5
zoboj	309	0.333
far	310	1.0
faar	310	0.5
fahr	310	0.333
donavu	311	1.0
donavuu	311	0.5
donahvu	311	0.333
donavoo	311	0.25
doonavu	311	0.2
tudeduvif	312	1.0
tudeeduvif	312	0.5
tuudeduvif	312	0.333
tudeduveef	312	0.25
dudeduvif	312	0.2
xehonuyaz	313	1.0
xehoonuyaz	313	0.5
xehonuyahz	313	0.333
xehornuyaz	313	0.25
xeehonuyaz	313	0.2
ponaveze	314	1.0
ponaaveze	314	0.5
phonaveze	314	0.333
ponahveze	314	0.25
mewar	315	1.0
mewaar	315	0.5
mewahr	315	0.333
bicequj	316	1.0
bicaequj	316	0.5
bicehquj	316	0.333
beecequj	316	0.25
biceqooj	316	0.2
xafoh	317	1.0
xafohh	317	0.5
xaforh	317	0.333
xafooh	317	0.25
qoximoboq	318	1.0
qoxiimoboq	318	0.5
qorximoboq	318	0.333
qoximobooq	318	0.25
paden	319	1.0
bahden	319	0.5
padaen	319	0.333
phaden	319	0.25
keq	320	1.0
kheq	320	0.5
kehq	320	0.333
geq	320	0.25
titaci	321	1.0
teetaci	321	0.5
titaaci	321	0.333
teedaci	321	0.25
rabed	322	1.0
rabaed	322	0.5
raabed	322	0.333
wanuloxonat	323	1.0
wanuloxonath	323	0.5
waanuloxonat	323	0.333
mezilocegu	324	1.0
mehzilocegu	324	0.5
mezilochegu	324	0.333
heraxutop	325	1.0
heraxutob	325	0.5
heraaxutop	325	0.333
heraxutoop	325	0.25
wawemuf	326	1.0
wawehmuf	326	0.5
wawaemuf	326	0.333
wawemoof	326	0.25
waweemuf	326	0.2
wikacox	327	1.0
wikaacox	327	0.5
wikhacox	327	0.333
wigacox	327	0.25
weekacox	327	0.2
darunacosowow	328	1.0
darunachosowow	328	0.5
daarunacosowow	328	0.333
daroonacosowow	328	0.25
daarunacosohwow	328	0.2
voweqogayoju	329	1.0
voweqogahyoju	329	0.5
vohweqogayoju	329	0.333
huriracoga	330	1.0
huriracorga	330	0.5
huriiracoga	330	0.333
hooriracoga	330	0.25
sapohobacud	331	1.0
sapohobacuud	331	0.5
saapohobacud	331	0.333
qolasezifakex	332	1.0
qolazezifakex	332	0.5
qohlasezifakex	332	0.333
qolaseezifakex	332	0.25
qolasezifakehx	332	0.2
veginejasuqaq	333	1.0
veginejaasuqaq	333	0.5
veginehjasuqaq	333	0.333
vehaxek	334	1.0
veehaxek	334	0.5
vehhaxek	334	0.333
vaehaaxek	334	0.25
vehaaxek	334	0.2
xiroxenaqe	335	1.0
xiiroxenaqe	335	0.5
xiroxenaqee	335	0.333
xiroxenaaqe	335	0.25
xyroxenaqe	335	0.2
bekebera	336	1.0
bekaebera	336	0.5
begebera	336	0.333
bekebehra	336	0.25
beekebera	336	0.2
wetonopivi	337	1.0
wetonopeevi	337	0.5
waetonopivi	337	0.333
patejup	338	1.0
patejuph	338	0.5
pathejup	338	0.333
xopimozodoxefu	339	1.0
xobimozodoxefu	339	0.5
xopimozodohxefu	339	0.333
xopymozodoxaefu	339	0.25
fiwumocef	340	1.0
fiwumocehf	340	0.5
fiwuumocef	340	0.333
dil	341	1.0
deel	341	0.5
diil	341	0.333
fudi	342	1.0
fudii	342	0.5
foodi	342	0.333
fudee	342	0.25
xowas	343	1.0
xowaz	343	0.5
xohwas	343	0.333
xowaas	343	0.25
xetevoquno	344	1.0
xaetevoquno	344	0.5
xetevohquno	344	0.333
xetaevoquno	344	0.25
muy	345	1.0
muuy	345	0.5
mooy	345	0.333
qenisasuvelugez	346	1.0
qenishaasuvelugez	346	0.5
qenisasuveluugez	346	0.333
qenisazuvelugez	346	0.25
koqu	347	1.0
korqu	347	0.5
korquu	347	0.333
goqu	347	0.25
gamezagate	348	1.0
gamezagatee	348	0.5
gameezagahte	348	0.333
jufose	349	1.0
juufose	349	0.5
joofose	349	0.333
jufohseh	349	0.25
mitukefapepesik	350	1.0
mitookefapepesik	350	0.5
mituukefapepesik	350	0.333
gejefez	351	1.0
gejaefez	351	0.5
geejefez	351	0.333
gejeefez	351	0.25
jetuhamofiniboc	352	1.0
jetuhamofinyboc	352	0.5
jaetuhamofiniboc	352	0.333
lufif	353	1.0
luufif	353	0.5
lufiif	353	0.333
loofif	353	0.25
mus	354	1.0
muz	354	0.5
mush	354	0.333
moos	354	0.25
muush	354	0.2
jikid	355	1.0
jikeed	355	0.5
jigid	355	0.333
zoxonotifefot	356	1.0
zoxonotifefod	356	0.5
zoxonotifaefot	356	0.333
qirez	357	1.0
qiireez	357	0.5
qireez	357	0.333
qirehz	357	0.25
bovubisiz	358	1.0
bovoobysiz	358	0.5
bovubiisiz	358	0.333
bovubysiz	358	0.25
yimelucug	359	1.0
yimaelucug	359	0.5
yimelujug	359	0.333
yimeloocug	359	0.25
wir	360	1.0
wiir	360	0.5
wyr	360	0.333
weer	360	0.25
yamerup	361	1.0
yahmerup	361	0.5
yamerub	361	0.333
lavat	362	1.0
lavaat	362	0.5
lahvat	362	0.333
qiyucesicajaq	363	1.0
qiyuceshicajaaq	363	0.5
qiyucezicajahq	363	0.333
qiyucesicajaaq	363	0.25
qiyuceshicajaq	363	0.2
bobiqeviyexo	364	1.0
bobeeqeviyexo	364	0.5
bobiqeviyaexo	364	0.333
bobiqeeviyexo	364	0.25
sapole	365	1.0
saporle	365	0.5
shapole	365	0.333
fiyaboyahoqowu	366	1.0
fiyaboyaahoqowu	366	0.5
fyyaboyahoqowu	366	0.333
fiyaboryahoqowu	366	0.25
naho	367	1.0
nahoo	367	0.5
nahho	367	0.333
nahor	367	0.25
losiboy	368	1.0
loosiboy	368	0.5
losiiboy	368	0.333
losibohy	368	0.25
losibory	368	0.2
vikuzic	369	1.0
vikoozyc	369	0.5
veekuzic	369	0.333
vikoozic	369	0.25
vikhuzic	369	0.2
lubipiludege	370	1.0
lubipiloodege	370	0.5
lubipiludaege	370	0.333
lubipiludegeh	370	0.25
zuyofalo	371	1.0
zuyofaalo	371	0.5
zuyoofaalo	371	0.333
zuyorfalo	371	0.25
zooyofalo	371	0.2
tot	372	1.0
toot	372	0.5
tort	372	0.333
qokigicifu	373	1.0
qorkigicifu	373	0.5
qokigiicifu	373	0.333
qookigicifu	373	0.25
quxudose	374	1.0
quxoodosae	374	0.5
quxudoze	374	0.333
civowovizopuh	375	1.0
chivowovizopuh	375	0.5
civowovyzopuh	375	0.333
zeruvazolelago	376	1.0
zeeruvazolelago	376	0.5
zeruvazorlelago	376	0.333
nox	377	1.0
noox	377	0.5
nohx	377	0.333
maliqicowuwobav	378	1.0
maliqiicowuwobav	378	0.5
mahliqicowuworbav	378	0.333
maliqicowoowobav	378	0.25
maaliqicowuwobav	378	0.2
datu	379	1.0
dathu	379	0.5
datoo	379	0.333
daatu	379	0.25
dahtu	379	0.2
yibe	380	1.0
yibeh	380	0.5
yiibe	380	0.333
tatanoj	381	1.0
taatanoj	381	0.5
tadanoj	381	0.333
tatanooj	381	0.25
thatanoj	381	0.2
rixawecuha	382	1.0
rixawaecuha	382	0.5
ryxawecuha	382	0.333
riixawecuha	382	0.25
hodo	383	1.0
hodoo	383	0.5
hodoh	383	0.333
murucihaqakok	384	1.0
murucihaqaakok	384	0.5
muurujihaqakok	384	0.333
muurucihaqakok	384	0.25
murucihahqakok	384	0.2
tahe	385	1.0
thahe	385	0.5
tahhe	385	0.333
dahe	385	0.25
tahee	385	0.2
tofahazubumiqiw	386	1.0
tofahazuboomiiqiw	386	0.5
tofahazubumeeqiw	386	0.333
tofahazubuumiqiw	386	0.25
wavofih	387	1.0
wavohfih	387	0.5
wavofyh	387	0.333
wavoofih	387	0.25
ruqalusarew	388	1.0
rooqalusarew	388	0.5
ruqaluusarew	388	0.333
ruqalusareew	388	0.25
qozavudu	389	1.0
qozavuudu	389	0.5
qozaavudu	389	0.333
qozavudoo	389	0.25
rudufosefasi	390	1.0
rudufosefahsi	390	0.5
rudufoosefasi	390	0.333
vav	391	1.0
vahv	391	0.5
vaav	391	0.333
wic	392	1.0
wij	392	0.5
wyc	392	0.333
wiic	392	0.25
yefaliwepu	393	1.0
yefaliiwaepu	393	0.5
yefalywepu	393	0.333
yefaliwepoo	393	0.25
yefaleewepu	393	0.2
besedepetaj	394	1.0
beseedepetaj	394	0.5
besedephetaj	394	0.333
baesedepetaj	394	0.25
cigojac	395	1.0
cigojaj	395	0.5
cigoojac	395	0.333
cigojaac	395	0.25
dusoduxiy	396	1.0
duusoduxiy	396	0.5
dusorduxiy	396	0.333
dusodooxiy	396	0.25
holobacikojo	397	1.0
holobacikorjo	397	0.5
holobacikohjo	397	0.333
vucoyirevuwuy	398	1.0
vucoyirevoowuy	398	0.5
vucoyyrevuwuy	398	0.333
note	399	1.0
norte	399	0.5
nothe	399	0.333
nohte	399	0.25
notee	399	0.2
yuvenari	400	1.0
yuveenari	400	0.5
yuvenarii	400	0.333
yuvenahri	400	0.25
jovavo	401	1.0
jovaavor	401	0.5
jovavor	401	0.333
jipirexezuj	402	1.0
jipireexezuj	402	0.5
jiphirexezuj	402	0.333
jipiraexezuj	402	0.25
jipiirexezuj	402	0.2
gifokoxeco	403	1.0
gifokohxeco	403	0.5
gifokoxecoo	403	0.333
giforkoxeco	403	0.25
sumihomari	404	1.0
shumihomari	404	0.5
sumihomaari	404	0.333
sumeehomari	404	0.25
dasedutomej	405	1.0
dasaedutomej	405	0.5
dasedutomehj	405	0.333
jalabiqiduyiraw	406	1.0
jalabyqiduuyiraw	406	0.5
jalabiqiduyirahw	406	0.333
hofanaca	407	1.0
hofanacaa	407	0.5
hofanacah	407	0.333
hofanahca	407	0.25
hofanaja	407	0.2
jaqipiroyaja	408	1.0
jaqipiroyajah	408	0.5
jaqipeeroyaja	408	0.333
jaqiphiroyaja	408	0.25
tuzeki	409	1.0
tuzekii	409	0.5
tuzekee	409	0.333
duzeki	409	0.25
xoriceqadu	410	1.0
xorriceqadu	410	0.5
xoriceqahduu	410	0.333
xoreeceqadu	410	0.25
xoriceqaadu	410	0.2
veyupugah	411	1.0
veyupugahh	411	0.5
vaeyupugah	411	0.333
vaeyupoogah	411	0.25
veyupoogah	411	0.2
votawikeqi	412	1.0
vortawikeqi	412	0.5
votaawikeqi	412	0.333
buzibikajadefob	413	1.0
buzibikhajadefob	413	0.5
buzibikaajadefob	413	0.333
buzibeekajadefob	413	0.25
wikamagibikeyo	414	1.0
wikamageebikeyo	414	0.5
wikamagibykeyo	414	0.333
remo	415	1.0
raemo	415	0.5
reemo	415	0.333
sipigekabu	416	1.0
sipigehkabu	416	0.5
siphigekabu	416	0.333
sipiigekabu	416	0.25
huxof	417	1.0
huxorf	417	0.5
huuxof	417	0.333
hooxof	417	0.25
dihac	418	1.0
dyhac	418	0.5
deehac	418	0.333
dihach	418	0.25
dihaach	418	0.2
vefimuzolo	419	1.0
vefimuuzolo	419	0.5
vefeemuzolo	419	0.333
fevokocuna	420	1.0
fevogocuuna	420	0.5
fevokocunaa	420	0.333
fevokojuna	420	0.25
caberidanir	421	1.0
caberidaneer	421	0.5
cabaeridanir	421	0.333
xoxoxedepapaka	422	1.0
xoxoxedepabaka	422	0.5
xoxoxedepahpakha	422	0.333
xoxoxeedepapaka	422	0.25
cevak	423	1.0
ceevak	423	0.5
cevahk	423	0.333
cevakh	423	0.25
jevaak	423	0.2
limopuqux	424	1.0
limoopuqux	424	0.5
leemopuqux	424	0.333
limobuqux	424	0.25
peyuzozek	425	1.0
peyuzorzek	425	0.5
peyoozozek	425	0.333
gamomi	426	1.0
gamomee	426	0.5
gahmomi	426	0.333
gamohmi	426	0.25
gamormi	426	0.2
hiniw	427	1.0
hiiniw	427	0.5
hinyw	427	0.333
zukacig	428	1.0
zukajig	428	0.5
zukaacig	428	0.333
zupexe	429	1.0
zuphexe	429	0.5
zupeexe	429	0.333
gegiwe	430	1.0
gehgiiwe	430	0.5
gegiwae	430	0.333
gegiweh	430	0.25
mudaqir	431	1.0
mudaqeer	431	0.5
mudahqir	431	0.333
moodaqir	431	0.25
mudaqiir	431	0.2
fidorimahagiy	432	1.0
fidorimahagiiy	432	0.5
fidorimahageey	432	0.333
zifup	433	1.0
zifoop	433	0.5
zyfup	433	0.333
hihowiqih	434	1.0
hihowiiqih	434	0.5
hihowyqih	434	0.333
hihoweeqih	434	0.25
hihowiqiih	434	0.2
silayopi	435	1.0
siilayopi	435	0.5
silayopii	435	0.333
seelayopi	435	0.25
zilayopi	435	0.2
viyuqo	436	1.0
viyuqoh	436	0.5
viyuuqoh	436	0.333
viyooqo	436	0.25
viyuqoo	436	0.2
guqaseyiguvac	437	1.0
guqaaseyiguvac	437	0.5
guqaseyiguvaac	437	0.333
guqaseyigoovac	437	0.25
guqaseyiguvahc	437	0.2
xihatefo	438	1.0
xihatefoo	438	0.5
xihatefor	438	0.333
xeehatefo	438	0.25
qeyoha	439	1.0
qeyohah	439	0.5
qeeyooha	439	0.333
qaeyoha	439	0.25
qeyohaa	439	0.2
putex	440	1.0
pootex	440	0.5
putehx	440	0.333
puutex	440	0.25
puthex	440	0.2
tipufovuy	441	1.0
thipufovuy	441	0.5
tipufovuuy	441	0.333
xujuludizaz	442	1.0
xujuuludizaz	442	0.5
xujuludyzaz	442	0.333
xujuloodizaz	442	0.25
wepuwu	443	1.0
weepuwu	443	0.5
wepoowu	443	0.333
wepuuwu	443	0.25
waepuwu	443	0.2
vijidamehufoxa	444	1.0
vijidameehufoxa	444	0.5
vijeedamehufoxa	444	0.333
qizodohufe	445	1.0
qizodohufae	445	0.5
qeezodohufe	445	0.333
qizodohuufe	445	0.25
tumiqen	446	1.0
toomiqen	446	0.5
tumiiqen	446	0.333
tumeeqen	446	0.25
saqicukelivir	447	1.0
saqicukeelivir	447	0.5
saqicuukelivir	447	0.333
loraha	448	1.0
lorahaa	448	0.5
lorahha	448	0.333
lorraha	448	0.25
looraha	448	0.2
yuxedugedimu	449	1.0
yuuxedugedimu	449	0.5
yuxedugedymu	449	0.333
yuxedoogedimu	449	0.25
yuxedugeedimu	449	0.2
becihe	450	1.0
bechihe	450	0.5
beciheh	450	0.333
behcihe	450	0.25
wimopowiwo	451	1.0
wymopowiwo	451	0.5
wimoopowiwo	451	0.333
wimopowywo	451	0.25
wimopowiiwo	451	0.2
gacadeki	452	1.0
gacaadeki	452	0.5
gahcadeki	452	0.333
nerulaheqaruyi	453	1.0
neroolaheqahruyi	453	0.5
nehrulaheqaruyi	453	0.333
jifanetaruxat	454	1.0
jifanetaruxaat	454	0.5
jifanetarooxat	454	0.333
jifanetahruxat	454	0.25
juzoyefejuwo	455	1.0
juzoyefejuwor	455	0.5
juzoyefaejuwo	455	0.333
juzohyefejuwo	455	0.25
yileneqedaziged	456	1.0
yilehneqedaziged	456	0.5
yilaeneqedazeeged	456	0.333
yileneqedaaziged	456	0.25
cucucuqup	457	1.0
cujucuqup	457	0.5
cucoocuqup	457	0.333
cucucuqub	457	0.25
logobef	458	1.0
logobeef	458	0.5
logoobef	458	0.333
logobehf	458	0.25
logorbeef	458	0.2
ruyam	459	1.0
rooyam	459	0.5
ruyaam	459	0.333
qisedibacaxecey	460	1.0
qiseedibacaxecey	460	0.5
qiisedibacaxecey	460	0.333
qisedibacahxecey	460	0.25
pupogeti	461	1.0
pupogety	461	0.5
pupogaeti	461	0.333
qufuf	462	1.0
qufuuf	462	0.5
quufuf	462	0.333
qufoof	462	0.25
qoofuf	462	0.2
manoyamuh	463	1.0
mahnoyamuh	463	0.5
manoyaamuh	463	0.333
zigahabix	464	1.0
zigahahbix	464	0.5
zigaahabix	464	0.333
toqowawatixu	465	1.0
toqowawaatixu	465	0.5
thoqohwawatixu	465	0.333
fufidaquxu	466	1.0
fufidahquxu	466	0.5
fufiidaqooxu	466	0.333
fuufidaquxu	466	0.25
wohumacaco	467	1.0
wohuumacaaco	467	0.5
wohoomacaco	467	0.333
guxifokusev	468	1.0
guxifokusaev	468	0.5
guxyfokusev	468	0.333
guxifokhusev	468	0.25
xekunudeqipobo	469	1.0
xekunudeqibobo	469	0.5
xekunudeqipohbo	469	0.333
xekunudeqipobor	469	0.25
xekunudeqipoboh	469	0.2
pazucepeyov	470	1.0
phazucepeyov	470	0.5
pazucehbeyov	470	0.333
pazucepeyoov	470	0.25
pazucepeyorv	470	0.2
hidopu	471	1.0
hidopoo	471	0.5
hydopu	471	0.333
hidoopu	471	0.25
hidohpu	471	0.2
yiqolovam	472	1.0
yyqolovam	472	0.5
yiqolovahm	472	0.333
seboxavudo	473	1.0
zeboxavudo	473	0.5
sehboxavudo	473	0.333
tezanola	474	1.0
thezanolah	474	0.5
dezanola	474	0.333
tehzanola	474	0.25
thezanola	474	0.2
ficej	475	1.0
fijej	475	0.5
fycej	475	0.333
ficaej	475	0.25
noneqomu	476	1.0
nohneqomu	476	0.5
noneqomuu	476	0.333
norneqomu	476	0.25
cimaku	477	1.0
cimaaku	477	0.5
ceemaku	477	0.333
tejokiwakiv	478	1.0
thehjokiwakiv	478	0.5
tejohkiwaakiv	478	0.333
dumijaho	479	1.0
duumijaho	479	0.5
dumijahoo	479	0.333
hupopucas	480	1.0
hubopucas	480	0.5
hupopuchas	480	0.333
hupoboocas	480	0.25
hupopucahs	480	0.2
xez	481	1.0
xaez	481	0.5
xeez	481	0.333
xehz	481	0.25
yedifuz	482	1.0
yehdiifuz	482	0.5
yediifuz	482	0.333
yaedifuz	482	0.25
yejuyu	483	1.0
yeejuyu	483	0.5
yejuuyu	483	0.333
yejuyoo	483	0.25
bih	484	1.0
byh	484	0.5
beeh	484	0.333
biih	484	0.25
tinuvuqu	485	1.0
tinoovuqu	485	0.5
tinuvooqu	485	0.333
teenuvuqu	485	0.25
tinuvuquu	485	0.2
vikixel	486	1.0
vikiixel	486	0.5
vigixel	486	0.333
veekixel	486	0.25
viikixel	486	0.2
wemuxil	487	1.0
weemuxil	487	0.5
weemuxyl	487	0.333
wemuuxil	487	0.25
wemuuxiil	487	0.2
hemuvuzekoni	488	1.0
hemuvuzehkoni	488	0.5
hemuvuzegoni	488	0.333
junecuwodu	489	1.0
joonecuwodu	489	0.5
junejuwodu	489	0.333
junaecuwodu	489	0.25
yixefufuviwimax	490	1.0
yixefufuviwimaax	490	0.5
yixeefufuviwimax	490	0.333
tav	491	1.0
tahv	491	0.5
taav	491	0.333
thav	491	0.25
cuni	492	1.0
cuny	492	0.5
cuuni	492	0.333
cunii	492	0.25
chuni	492	0.2
riwenarojizatoj	493	1.0
riwenarojiizatoj	493	0.5
riweenarojizatoj	493	0.333
luhegen	494	1.0
luhegeen	494	0.5
luhaegen	494	0.333
rufa	495	1.0
ruufa	495	0.5
rufah	495	0.333
roofa	495	0.25
xip	496	1.0
xeep	496	0.5
xiip	496	0.333
xib	496	0.25
xiph	496	0.2
veh	497	1.0
veeh	497	0.5
vaeh	497	0.333
hinum	498	1.0
hynum	498	0.5
hinuum	498	0.333
hiinum	498	0.25
heenum	498	0.2
rajub	499	1.0
rajuub	499	0.5
rahjub	499	0.333
hapeyiyifum	500	1.0
hapeyeeyifum	500	0.5
hapheyiyifum	500	0.333
rocihuqopeb	501	1.0
rohchihuqopeb	501	0.5
rocihuuqopeb	501	0.333
rocihuqopheb	501	0.25
maler	502	1.0
malehr	502	0.5
maleer	502	0.333
malaer	502	0.25
mahlaer	502	0.2
maxuvovaluc	503	1.0
maaxuvovaaluc	503	0.5
maxuvovaluj	503	0.333
maxobuxesucipe	504	1.0
maxobuxesuciipe	504	0.5
mahxobuxezucipe	504	0.333
mahxobuxesucipe	504	0.25
gunis	505	1.0
gunys	505	0.5
goonis	505	0.333
rikisevajas	506	1.0
rikisevahjas	506	0.5
rikisevaajaas	506	0.333
rikeeshevajas	506	0.25
rikizevajas	506	0.2
nuw	507	1.0
noow	507	0.5
nuuw	507	0.333
nuwayoteya	508	1.0
nuwayohteya	508	0.5
nuuwayoteya	508	0.333
nuwayorteya	508	0.25
nuwayodeya	508	0.2
rexevewajuzuyu	509	1.0
rexevewaajuzuyu	509	0.5
rexevewajuzuyoo	509	0.333
rexevewajuuzuyu	509	0.25
rexevewajuzooyu	509	0.2
seteruhiweborom	510	1.0
seteruhiweboorom	510	0.5
seteruhiweeborom	510	0.333
zotoqanihiy	511	1.0
zohthoqanihiy	511	0.5
zotooqanihiy	511	0.333
zotoqaneehiy	511	0.25
zothoqaniihiy	511	0.2
kavefip	512	1.0
kaavefip	512	0.5
kavehfip	512	0.333
kaavehfip	512	0.25
neyuwabo	513	1.0
neyuwabor	513	0.5
nehyuwabo	513	0.333
vokudedef	514	1.0
vorkudedef	514	0.5
vohkudedef	514	0.333
vokudedeef	514	0.25
vokudehdef	514	0.2
laxuzevokik	515	1.0
laxoozevokik	515	0.5
laxuzevokhik	515	0.333
laaxuzevokhik	515	0.25
laxuuzevokik	515	0.2
qalowatod	516	1.0
qalowahtod	516	0.5
qalowadod	516	0.333
yesi	517	1.0
yeesi	517	0.5
yeshi	517	0.333
yesii	517	0.25
yehsi	517	0.2
puyezacilija	518	1.0
puyezacilijaa	518	0.5
puyezajilija	518	0.333
puuyehzacilija	518	0.25
puyezachilija	518	0.2
xej	519	1.0
xaej	519	0.5
xeej	519	0.333
lehopeyesalurel	520	1.0
lehopeyezalurel	520	0.5
lehopeyesalureel	520	0.333
laehopeyesalurel	520	0.25
lehopeyesaloorel	520	0.2
netirijaqayu	521	1.0
neetirijaqayu	521	0.5
netirijaaqayu	521	0.333
netirijahqayu	521	0.25
kulipo	522	1.0
kulipoo	522	0.5
kulipoh	522	0.333
kulibo	522	0.25
zoxoviyacipo	523	1.0
zoxoviiyacipo	523	0.5
zoxoviyacipor	523	0.333
susomi	524	1.0
soosomi	524	0.5
susomee	524	0.333
susoomi	524	0.25
susomy	524	0.2
genucesi	525	1.0
genuceshi	525	0.5
geenoocesi	525	0.333
genucezi	525	0.25
genucaesi	525	0.2
hunakakoqe	526	1.0
hunakakohqe	526	0.5
hunaakhakoqe	526	0.333
hovizoqiqim	527	1.0
hovizorqiqim	527	0.5
hoovizoqiqym	527	0.333
horvizoqiqim	527	0.25
cowufezor	528	1.0
cowuufezor	528	0.5
cowufezohr	528	0.333
cowoofezor	528	0.25
corwufezor	528	0.2
suneziwu	529	1.0
sooneziwu	529	0.5
suneziwoo	529	0.333
sunaeziwu	529	0.25
puhalagulazodix	530	1.0
puuhalagulazodix	530	0.5
puhalagulazodyx	530	0.333
puuhahlagulazodix	530	0.25
sako	531	1.0
saako	531	0.5
zako	531	0.333
shako	531	0.25
piz	532	1.0
pyz	532	0.5
biz	532	0.333
peez	532	0.25
phiz	532	0.2
vegazosizogumap	533	1.0
vegazoshizogumap	533	0.5
vegazosizoogumap	533	0.333
vegazosizohgumap	533	0.25
vegazosizogumahp	533	0.2
torujezug	534	1.0
toruujezug	534	0.5
toorujezug	534	0.333
torujezuug	534	0.25
rivavocozu	535	1.0
rivavoocozu	535	0.5
rivavocozoo	535	0.333
rivavochozu	535	0.25
yanu	536	1.0
yahnu	536	0.5
yanuu	536	0.333
yanoo	536	0.25
rijixafitoyaji	537	1.0
rijixafitoryaji	537	0.5
rijixafiitoyaji	537	0.333
furoc	538	1.0
fooroc	538	0.5
furohc	538	0.333
furooc	538	0.25
foorooc	538	0.2
xaxoyipixuwe	539	1.0
xahxoyipixuwe	539	0.5
xaxoryipixuwe	539	0.333
xaaxoyipixuwe	539	0.25
milefes	540	1.0
milefees	540	0.5
milefesh	540	0.333
